Timestamp,Power_kW,Amperage,Vibration,Temperature
2025-10-01 00:00:00,452.4835707650562,50.321544639318,3.6963651374362403,60.30538144996012
2025-10-01 00:00:10,449.3086784941441,51.33356682219834,3.69993724687897,60.332318046597926
2025-10-01 00:00:20,453.23844269050346,49.24810637009668,3.508194754345381,59.62679229463172
2025-10-01 00:00:30,457.61514928204014,52.27810862338551,3.5416788734161018,60.44117019108463
2025-10-01 00:00:40,448.8292331263833,50.55686831682899,3.214046889672202,60.05198267168741
2025-10-01 00:00:50,448.8293152152541,48.48058812396619,3.3905427673050488,60.397318561257606
2025-10-01 00:01:00,457.89606407753695,49.154801885914445,3.377563987560462,59.26127447807629
2025-10-01 00:01:10,453.83717364576455,51.420999164216816,3.410199013302443,60.22623202530319
2025-10-01 00:01:20,447.65262807032525,51.24322914296239,3.6744348267408915,59.69458937046723
2025-10-01 00:01:30,452.71280021792984,50.018093481560506,3.756340932740333,59.367337913792824
2025-10-01 00:01:40,447.6829115359377,50.14991770305785,3.6221148480805256,60.32325798421895
2025-10-01 00:01:50,447.6713512321487,48.83538972627403,3.435318698830028,59.785492371423736
2025-10-01 00:02:00,451.2098113578302,51.32144274023534,3.350767325666628,60.26518677155623
2025-10-01 00:02:10,440.433598776711,49.01223291322553,3.518104815922115,59.51087528824497
2025-10-01 00:02:20,441.37541083743486,50.84474111112342,3.55930444964318,61.015812222102284
2025-10-01 00:02:30,447.18856235379513,51.35204236866514,3.455803519129759,59.9404944850659
2025-10-01 00:02:40,444.9358443983279,50.04815555421951,3.3681867984004095,59.76539108722536
2025-10-01 00:02:50,451.5712366629764,50.9676113661222,3.6230510984679674,60.49499287702445
2025-10-01 00:03:00,445.45987962239394,51.847639708025696,3.6427048577748637,59.95713574906205
2025-10-01 00:03:10,442.93848149332354,50.267968799210735,3.2376132622051825,61.58286013929923
2025-10-01 00:03:20,457.32824384460775,49.82469818356805,3.423252828460593,60.582531332181745
2025-10-01 00:03:30,448.8711184975673,49.93314714244848,3.6555803385894357,59.76329737055279
2025-10-01 00:03:40,450.33764102343963,49.25701209732791,3.697716242635553,60.037136112515356
2025-10-01 00:03:50,442.8762590689327,49.23441620726312,3.5129133622891464,60.03314226809523
2025-10-01 00:04:00,447.2780863773741,50.4424067638257,3.5730668631078446,59.47235760802842
2025-10-01 00:04:10,450.55461294854933,49.836050177850716,3.550507628534935,60.64177473938383
2025-10-01 00:04:20,444.2450321128885,50.32756917685126,3.690861719208251,59.78521422791893
2025-10-01 00:04:30,451.87849009172834,48.51006385014743,3.2781580358958733,59.87634526765773
2025-10-01 00:04:40,446.99680655040595,49.90738117481286,3.5535210975328213,60.10931575095667
2025-10-01 00:04:50,448.54153125103363,51.03011785009046,3.3222282901404907,59.54217051752864
2025-10-01 00:05:00,446.991466938853,48.88107572302398,3.717616184506932,60.10566889929562
2025-10-01 00:05:10,459.2613909225447,50.01652641413455,3.288330611245629,59.74856624264812
2025-10-01 00:05:20,449.93251387631034,48.14539068910159,3.5816977939931,59.76172408267041
2025-10-01 00:05:30,444.7114453552205,48.694537977726824,3.3232998561501503,59.91892943477181
2025-10-01 00:05:40,454.11272456051597,50.80766088767805,3.6504848236675227,59.63252386109027
2025-10-01 00:05:50,443.89578175014486,49.69071570668705,3.5878577920659724,59.21764608025163
2025-10-01 00:06:00,451.0443179750238,51.822072865538544,3.5479326447591166,60.086902164913305
2025-10-01 00:06:10,440.2016493806011,50.432443110424316,3.892187074533695,58.85522235001453
2025-10-01 00:06:20,443.35906975550785,50.530595664889326,3.3594943883935233,58.873257883535864
2025-10-01 00:06:30,450.9843061793456,48.9235179501051,3.685214149274195,60.02236353749086
2025-10-01 00:06:40,453.69233289997703,49.61489462315555,3.7344025069724127,59.909064876572174
2025-10-01 00:06:50,450.85684140594987,49.267363817952386,3.6852715018795617,60.12966159439439
2025-10-01 00:07:00,449.4217585880588,48.934558260449414,3.3645302372569685,60.33218458198731
2025-10-01 00:07:10,448.49448152205355,50.663893126096134,3.453080438286934,59.01136749003675
2025-10-01 00:07:20,442.60739004816287,50.86451586576868,3.3788072569658048,59.69265020314955
2025-10-01 00:07:30,446.4007789580265,50.39893719416745,3.4405399719045406,59.77616435208928
2025-10-01 00:07:40,447.69680614520104,49.17193280677402,3.3317659804740374,60.1561391766736
2025-10-01 00:07:50,455.2856111310946,50.33073003509746,3.4273514175921638,60.114120598794756
2025-10-01 00:08:00,451.7180914478423,48.087321598534345,3.793525400279151,59.79748090452296
2025-10-01 00:08:10,441.1847992231863,51.32300926870804,3.436152448074268,60.022077880610155
2025-10-01 00:08:20,451.62041984697396,48.70184982436256,3.52116737839823,59.8625690601997
2025-10-01 00:08:30,448.0745885979184,48.879541017561536,3.3549136815102227,59.54365081051458
2025-10-01 00:08:40,446.6153899984702,50.11529226957019,3.4970015150388845,60.026964724394084
2025-10-01 00:08:50,453.0583814442043,50.20415956024205,3.665334162356086,58.927892149471354
2025-10-01 00:09:00,455.15499761247975,49.92725140154822,3.597889806320325,60.12264736612527
2025-10-01 00:09:10,454.656400595581,48.889872059017705,3.7836586068210263,60.70617631526311
2025-10-01 00:09:20,445.8039123838868,51.133347993603294,3.2580384331041414,59.82653627608232
2025-10-01 00:09:30,448.45393812074394,48.31405079893075,3.3487264365898572,61.03100240610285
2025-10-01 00:09:40,451.65631715701784,48.516731009551556,3.4174198433448613,60.301523220086295
2025-10-01 00:09:50,454.8777256356118,49.893017228045515,3.8049835677284074,60.72920107804453
2025-10-01 00:10:00,447.60412881077355,48.735766018155616,3.559757062327826,60.19289900737912
2025-10-01 00:10:10,449.0717051166809,51.22262527627593,3.216587839184336,60.27578619734785
2025-10-01 00:10:20,444.46832512996986,48.821785364587086,3.7184473367759883,60.07161683485436
2025-10-01 00:10:30,444.01896687959663,51.55702715221031,3.5219185317631014,59.21610237554797
2025-10-01 00:10:40,454.062629111971,51.035122165771575,3.678064032329895,59.01733171346721
2025-10-01 00:10:50,456.7812001428541,51.235055735507586,3.816710204727606,59.879348743412194
2025-10-01 00:11:00,449.63994939209834,51.887105982953244,3.3044801878386973,59.69864821523864
2025-10-01 00:11:10,455.0176644894601,50.081227924095764,3.8166466792080334,59.71470002128105
2025-10-01 00:11:20,451.80818012523815,48.987025404180045,3.485159805778004,59.36789692025825
2025-10-01 00:11:30,446.77440122697436,49.89699212423136,3.4172160233264117,60.55427999696791
2025-10-01 00:11:40,451.8069780275421,49.433334394591036,3.5309326550356728,59.484407565494415
2025-10-01 00:11:50,457.69018283232987,49.29080872748628,3.261499864082732,59.45206881102572
2025-10-01 00:12:00,449.82086980445024,50.150853436806834,3.4960143327876874,60.01918484837245
2025-10-01 00:12:10,457.82321827907003,49.688295785792256,3.451461619092257,60.54171665892586
2025-10-01 00:12:20,436.90127447955126,49.247790315683005,3.312369754344551,60.424160143159824
2025-10-01 00:12:30,454.1095125218761,49.75459760741274,3.3707216793643746,59.67519747316851
2025-10-01 00:12:40,450.43523534119083,50.54897846420371,3.727624060117197,59.893810366374545
2025-10-01 00:12:50,448.5049632476707,50.9564172065927,3.4644644371037723,60.820151869416144
2025-10-01 00:13:00,450.4588038826775,48.39707608680901,3.3038538663837973,60.553033970875504
2025-10-01 00:13:10,440.06215542699556,49.69679891367146,3.5896318719553886,60.438334227440485
2025-10-01 00:13:20,448.90164056081244,49.858656794525295,3.653330852710083,60.192628957181455
2025-10-01 00:13:30,451.7855628575587,48.817479977772365,3.4995997071115035,60.05008389086176
2025-10-01 00:13:40,457.3894702237076,49.880294266959304,3.253174663011586,61.00428636058829
2025-10-01 00:13:50,447.4086489086318,50.147995609540025,2.9906983186800447,60.564287098669084
2025-10-01 00:14:00,445.95753198553405,50.51883454528099,3.319831142272541,60.061050762705584
2025-10-01 00:14:10,447.4912147820773,50.07715802563167,3.710851678721519,60.36161612209922
2025-10-01 00:14:20,454.57701058851035,49.119050590002445,3.692568679179826,59.875370802262836
2025-10-01 00:14:30,451.64375554829843,52.012030027571846,3.34079059089427,59.197809728965396
2025-10-01 00:14:40,447.3511989811648,50.829126771621596,3.452816353825926,59.48880177111302
2025-10-01 00:14:50,452.5663371655668,50.55271974464986,3.6395605566661295,59.76963760254433
2025-10-01 00:15:00,450.48538774674023,51.004831257010935,3.4723094085487856,59.737270036076616
2025-10-01 00:15:10,454.84322495266446,50.244609171810474,3.687264012346528,59.638458437866866
2025-10-01 00:15:20,446.48973453061325,51.28630088552195,3.4805549485581366,59.66118871472963
2025-10-01 00:15:30,448.3616892670112,50.05687195028577,3.596319530988885,60.653053200002624
2025-10-01 00:15:40,448.03945923433923,50.00174746027418,3.4354445793166386,60.916324954820205
2025-10-01 00:15:50,442.6824252593394,50.635228478791205,3.3432148411255493,60.65617865881453
2025-10-01 00:16:00,451.48060138532287,51.57635754629092,3.733139502148921,58.92130358928635
2025-10-01 00:16:10,451.3052763608994,51.51204861528931,3.1996062799759812,60.53895314395109
2025-10-01 00:16:20,450.0255672832123,50.59284759825999,3.3800607574582253,60.36825277466184
2025-10-01 00:16:30,448.82706433312427,50.5166118585768,3.481131383370172,59.98138596886924
2025-10-01 00:16:40,442.92314628974793,50.696042411096485,3.6717319199539653,59.751512070732375
2025-10-01 00:16:50,447.8967733861732,50.9856209133366,3.32422308508346,59.847542608981975
2025-10-01 00:17:00,448.28642741736616,51.298731939413244,3.525368813037152,60.494993445500924
2025-10-01 00:17:10,445.9886136538919,49.76341591599615,3.2226961020206732,60.1928414951374
2025-10-01 00:17:20,449.19357144167,51.31806128983739,3.5880765444015723,60.60978153935415
2025-10-01 00:17:30,452.0202542840727,50.34299511407131,3.8647427518772686,60.40733795870329
2025-10-01 00:17:40,459.4309295060527,50.65093162249995,3.1080863016564697,60.720259926720466
2025-10-01 00:17:50,450.8728890641592,51.381949321533995,3.3545227743634594,60.31698264856218
2025-10-01 00:18:00,451.28775195361385,50.74706225009068,3.6673871320872267,59.43138651090009
2025-10-01 00:18:10,449.62777042116915,50.91599556315284,4.088729538714853,59.19996365943954
2025-10-01 00:18:20,440.40614392350477,49.610581466717576,3.6176129201960228,60.323020627445686
2025-10-01 00:18:30,449.86743062275394,51.49831154374968,3.3541123886839213,60.300291793080305
2025-10-01 00:18:40,450.30115104970514,50.69568671107613,3.470284484426025,59.6914266866041
2025-10-01 00:18:50,462.3162105624264,50.1260657178405,3.254629321927394,60.12365220587652
2025-10-01 00:19:00,449.0381951760944,51.1010743868931,3.6610263720763596,59.77278295959341
2025-10-01 00:19:10,451.5077367116681,52.5878304977605,3.7092210034285342,59.753416534480706
2025-10-01 00:19:20,449.8264411514738,48.831075498178066,3.7812559420530722,59.28337090129456
2025-10-01 00:19:30,444.15660981190234,49.196267377076715,3.4339848544343377,60.02238884602393
2025-10-01 00:19:40,455.7141140725751,52.685305308835886,3.3384949679257794,59.74156153553278
2025-10-01 00:19:50,453.75966516343385,50.42669484230437,3.798993202091038,60.189184035833684
2025-10-01 00:20:00,453.95515973521526,50.190869678631564,3.776164518779577,59.12334434312029
2025-10-01 00:20:10,445.4530627260263,49.884614258337834,3.3024251465465375,60.30094193732938
2025-10-01 00:20:20,457.0139715546805,51.20843600097144,3.424887020318598,59.742365071694
2025-10-01 00:20:30,442.9907446860386,52.611247308810285,3.657904435776016,59.46669410642324
2025-10-01 00:20:40,452.93428546900134,49.33481145926665,3.44955277438696,59.78004491466214
2025-10-01 00:20:50,460.9522781290499,49.90312327281067,3.506328883077853,59.20089619577792
2025-10-01 00:21:00,445.04731837434656,49.64927287143213,3.206179200829791,59.854538429129185
2025-10-01 00:21:10,447.1685113519861,50.73286497681928,3.2755355959816246,60.06159675507732
2025-10-01 00:21:20,450.4982568254382,51.222393437650574,3.481712815619048,60.03633731184184
2025-10-01 00:21:30,447.482621729419,51.62093278533312,3.3602447398618724,60.22998009448544
2025-10-01 00:21:40,442.24668284466935,50.76671828262028,3.270396765351451,59.716166115576094
2025-10-01 00:21:50,450.3428148740301,52.51933279124362,3.437171197676361,60.38968541232881
2025-10-01 00:22:00,444.6884814313695,49.42524701679259,3.324491602132152,60.133084249379074
2025-10-01 00:22:10,452.3679621531759,49.165459447567294,3.5056136552876684,60.40796685488393
2025-10-01 00:22:20,445.402878828831,51.46934429331621,3.6984989311090883,60.829551969132524
2025-10-01 00:22:30,457.7496720250877,50.122832319596334,3.439746840823331,59.22438447954382
2025-10-01 00:22:40,446.0837335383188,48.62405967658472,3.4147833742566966,59.80868620811232
2025-10-01 00:22:50,448.3896924189716,49.68393702836255,3.7147396481334036,59.618575423370956
2025-10-01 00:23:00,454.06758608684834,50.255658654097275,3.646704672965511,61.06912112941224
2025-10-01 00:23:10,443.84567841783024,49.35375176209264,3.6596014609913983,60.298646524644205
2025-10-01 00:23:20,451.13729967302066,48.98533931290541,2.995858485457749,60.14358138143785
2025-10-01 00:23:30,456.53571377141213,49.792370863474126,3.410338950775075,60.59798911434477
2025-10-01 00:23:40,441.96258382719384,48.93546657963829,3.3856520154221337,60.00621302645877
2025-10-01 00:23:50,450.9231692926615,50.635131038980234,3.3348832238032173,60.23333303566771
2025-10-01 00:24:00,451.29941397124213,48.056195153107154,3.7107181167607304,59.77197468547102
2025-10-01 00:24:10,453.90911435888654,50.09042492796542,3.391308426939462,59.31776855590085
2025-10-01 00:24:20,443.8152464456096,50.5195098881083,3.221921918432388,60.44873181027649
2025-10-01 00:24:30,443.3977169345786,49.909458760251624,3.5492336191975733,59.52009040229839
2025-10-01 00:24:40,452.6097078280845,51.09322289707087,3.498477196011939,60.374298889678826
2025-10-01 00:24:50,451.48492336616596,48.62943876579587,3.3155145332375544,60.54181720215881
2025-10-01 00:25:00,451.2524642517294,49.29891049862388,3.703575338550615,58.877775781198096
2025-10-01 00:25:10,451.7322410474849,49.66996535374911,3.6061765392930103,60.52240922082917
2025-10-01 00:25:20,446.59987639210755,50.7127245694093,3.6055316094417513,60.1272865277168
2025-10-01 00:25:30,451.161268485805,50.21850758604612,3.5967932809794223,59.51510808039886
2025-10-01 00:25:40,451.4653623664934,52.14336598274242,3.7179189132751547,59.13011485096273
2025-10-01 00:25:50,446.4282429098682,49.194214103026106,3.4689188692071524,59.96458721462117
2025-10-01 00:26:00,459.32887255572376,48.60501110141935,3.2516887303328885,59.910704527072575
2025-10-01 00:26:10,452.36916460455893,51.78908898293306,3.4585559569220665,60.546020128517995
2025-10-01 00:26:20,444.04348251398676,48.569141416067616,3.1688752823902506,60.03237112911792
2025-10-01 00:26:30,453.28276804316914,50.683062711399046,3.287588590524622,59.45615362858664
2025-10-01 00:26:40,445.1265916488634,49.02132995797803,3.8238151561620617,59.22313277289491
2025-10-01 00:26:50,453.93542301871224,47.93068164915231,3.27988313144734,60.073219834787395
2025-10-01 00:27:00,455.79297789503704,49.62521620618677,3.265210111738055,60.00212017230942
2025-10-01 00:27:10,445.8965884082414,50.89949996247716,3.6339244454374833,60.66020790302095
2025-10-01 00:27:20,454.8168806462216,48.778228911526924,3.6726423456114947,59.75407609656059
2025-10-01 00:27:30,452.0639046346825,50.57609472814483,3.1667378461016624,60.20933924679772
2025-10-01 00:27:40,454.11030079997244,50.76286356118645,3.549756771164458,59.93361314618443
2025-10-01 00:27:50,459.48396491326974,48.7283098584807,3.3903213994079047,58.64883757793789
2025-10-01 00:28:00,448.77305941998566,49.77223871128763,3.5661154260077534,60.358023194557916
2025-10-01 00:28:10,446.2313191782126,51.57707482232716,3.4394653612021022,59.78695102070792
2025-10-01 00:28:20,445.5524278518724,50.650592619963746,3.2268794603558333,60.32955963117764
2025-10-01 00:28:30,445.9209485751728,49.73850753542398,3.4037285211912005,60.08462154366097
2025-10-01 00:28:40,449.6144914529295,50.41529548125392,3.625157528266962,59.50561428608212
2025-10-01 00:28:50,451.70575987408324,49.31473669152955,3.8887409649374036,59.91288457456382
2025-10-01 00:29:00,451.3834539966501,51.11369567838503,3.5779698966776334,59.98431684925872
2025-10-01 00:29:10,454.1359162451801,51.11326006460214,3.4218148189398288,60.092007006467554
2025-10-01 00:29:20,450.06500945938956,50.120905915086055,3.264070496994459,60.25616360342372
2025-10-01 00:29:30,457.2676703857866,50.23070615645769,3.4683096400843034,60.01525742775577
2025-10-01 00:29:40,448.6767158338102,49.001203124994326,3.424311348154162,60.873105352345085
2025-10-01 00:29:50,463.6008458329481,48.64796357293217,3.561155814442708,60.42026923881206
2025-10-01 00:30:00,453.12833673882506,49.62339525605847,3.4880749831160087,60.49799234004883
2025-10-01 00:30:10,445.7142122179186,49.91259829030882,3.595915941757591,60.412460924644066
2025-10-01 00:30:20,444.64553750969446,51.062627497387986,3.4280589265052375,60.03821032436969
2025-10-01 00:30:30,452.4123620762159,50.92242775061831,3.8418234195122696,60.36592615279963
2025-10-01 00:30:40,448.88268607337073,50.18483288835909,3.6167643765402957,60.624405199177296
2025-10-01 00:30:50,453.57000247046045,51.190538984372786,3.3586611117359007,60.06301067374808
2025-10-01 00:31:00,452.3661881228677,49.0565138211856,3.700222136772875,60.525377610832145
2025-10-01 00:31:10,449.63585543671564,51.07733688727837,3.2687978932295474,59.34888181427803
2025-10-01 00:31:20,445.76603140965796,49.20957128565053,3.3290638953759797,60.54950556450283
2025-10-01 00:31:30,442.42576387657067,51.23969453006424,3.3398026709390747,59.61452812681571
2025-10-01 00:31:40,447.7674252396649,49.98665353523002,3.7656758655077107,59.34780038782325
